,Series Name,Series Code
1047,Number of people pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO
1048,Number of people pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO
1049,Number of people pushed below the 60% median consumption poverty line by out-of-pocket health care expenditure,SH.UHC.NOPR.TO
1050,Number of people pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.FBP1.TO
1051,Number of people pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.FBP2.TO
1052,Number of people pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure,SH.UHC.FBPR.TO
1053,Number of people pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.TOT1.TO
1054,Number of people pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.TOT2.TO
1055,Number of people pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health care expenditure,SH.UHC.TOTR.TO
1056,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO
1057,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO
1058,Number of people who are undernourished,SN.ITK.DEFC
1059,Number of stillbirths,SH.DTH.STLB
1060,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5
1061,Number of under-five deaths,SH.DTH.MORT
1062,"Number of under-five deaths, female",SH.DTH.MORT.FE
1063,"Number of under-five deaths, male",SH.DTH.MORT.MA
1064,Number of visits or required meetings with tax officials (average for affected firms),IC.TAX.METG
1065,Number of weeks of maternity leave,SH.MMR.LEVE
1066,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3
1067,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF
1068,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS
1069,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN
1070,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN
1071,Other expense (% of expense),GC.XPN.OTHR.ZS
1072,Other expense (current LCU),GC.XPN.OTHR.CN
1073,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG
1074,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE
1075,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN
1076,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS
1077,Other taxes (current LCU),GC.TAX.OTHR.CN
1078,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS
1079,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS
1080,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD
1081,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD
1082,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS
1083,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS
1084,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS
1085,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE
1086,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
1087,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS
1088,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS
1089,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS
1090,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS
1091,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD
1092,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD
1093,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD
1094,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD
1095,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD
1096,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD
1097,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD
1098,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD
1099,"PPG, private creditors (NFL, US$)",DT.NFL.PRVT.CD
1100,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP
1101,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP
1102,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS
1103,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS
1104,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS
1105,"Patent applications, nonresidents",IP.PAT.NRES
1106,"Patent applications, residents",IP.PAT.RESD
1107,People practicing open defecation (% of population),SH.STA.ODFC.ZS
1108,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS
1109,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS
1110,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS
1111,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS
1112,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS
1113,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS
1114,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS
1115,"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS
1116,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS
1117,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
1118,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS
1119,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS
1120,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
1121,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS
1122,"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS
1123,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS
1124,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS
1125,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS
1126,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS
1127,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC
1128,Permanent cropland (% of land area),AG.LND.CROP.ZS
1129,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS
1130,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS
1131,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS
1132,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS
1133,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS
1134,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS
1135,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT
1136,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS
1137,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT
1138,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD
1139,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS
1140,"Plant species (higher), threatened",EN.HPT.THRD.NO
1141,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
1142,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC
1143,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK
1144,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER
1145,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER
1146,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR
1147,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS
1148,"Population ages 0-14, female",SP.POP.0014.FE.IN
1149,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS
1150,"Population ages 0-14, male",SP.POP.0014.MA.IN
1151,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS
1152,"Population ages 0-14, total",SP.POP.0014.TO
1153,"Population ages 00-04, female",SP.POP.0004.FE
1154,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y
1155,"Population ages 00-04, male",SP.POP.0004.MA
1156,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y
1157,"Population ages 00-14, total",SP.POP.0014.TO
1158,"Population ages 05-09, female",SP.POP.0509.FE
1159,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y
1160,"Population ages 05-09, male",SP.POP.0509.MA
1161,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y
1162,"Population ages 10-14, female",SP.POP.1014.FE
1163,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y
1164,"Population ages 10-14, male",SP.POP.1014.MA
1165,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y
1166,"Population ages 15-19, female",SP.POP.1519.FE
1167,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y
1168,"Population ages 15-19, male",SP.POP.1519.MA
1169,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y
1170,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS
1171,"Population ages 15-64, female",SP.POP.1564.FE.IN
1172,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS
1173,"Population ages 15-64, male",SP.POP.1564.MA.IN
1174,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS
1175,"Population ages 15-64, total",SP.POP.1564.TO
1176,"Population ages 20-24, female",SP.POP.2024.FE
1177,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y
1178,"Population ages 20-24, male",SP.POP.2024.MA
1179,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y
1180,"Population ages 25-29, female",SP.POP.2529.FE
1181,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y
1182,"Population ages 25-29, male",SP.POP.2529.MA
1183,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y
1184,"Population ages 30-34, female",SP.POP.3034.FE
1185,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y
1186,"Population ages 30-34, male",SP.POP.3034.MA
1187,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y
1188,"Population ages 35-39, female",SP.POP.3539.FE
1189,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y
1190,"Population ages 35-39, male",SP.POP.3539.MA
1191,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y
1192,"Population ages 40-44, female",SP.POP.4044.FE
1193,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y
1194,"Population ages 40-44, male",SP.POP.4044.MA
1195,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y
1196,"Population ages 45-49, female",SP.POP.4549.FE
1197,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y
1198,"Population ages 45-49, male",SP.POP.4549.MA
1199,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y
1200,"Population ages 50-54, female",SP.POP.5054.FE
1201,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y
1202,"Population ages 50-54, male",SP.POP.5054.MA
1203,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y
1204,"Population ages 55-59, female",SP.POP.5559.FE
1205,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y
1206,"Population ages 55-59, male",SP.POP.5559.MA
1207,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y
1208,"Population ages 60-64, female",SP.POP.6064.FE
1209,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y
1210,"Population ages 60-64, male",SP.POP.6064.MA
1211,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y
1212,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
1213,"Population ages 65 and above, female",SP.POP.65UP.FE.IN
1214,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS
1215,"Population ages 65 and above, male",SP.POP.65UP.MA.IN
1216,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS
1217,"Population ages 65 and above, total",SP.POP.65UP.TO
1218,"Population ages 65-69, female",SP.POP.6569.FE
1219,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y
1220,"Population ages 65-69, male",SP.POP.6569.MA
1221,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y
1222,"Population ages 70-74, female",SP.POP.7074.FE
1223,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y
1224,"Population ages 70-74, male",SP.POP.7074.MA
1225,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y
1226,"Population ages 75-79, female",SP.POP.7579.FE
1227,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y
1228,"Population ages 75-79, male",SP.POP.7579.MA
1229,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y
1230,"Population ages 80 and above, female",SP.POP.80UP.FE
1231,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y
1232,"Population ages 80 and above, male",SP.POP.80UP.MA
1233,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y
1234,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y
1235,Population density (people per sq. km of land area),EN.POP.DNST
1236,Population growth (annual %),SP.POP.GROW
1237,Population in largest city,EN.URB.LCTY
1238,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS
1239,Population in urban agglomerations of more than 1 million,EN.URB.MCTY
1240,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS
1241,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS
1242,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS
1243,"Population, female",SP.POP.TOTL.FE.IN
1244,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS
1245,"Population, male",SP.POP.TOTL.MA.IN
1246,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS
1247,"Population, total",SP.POP.TOTL
1248,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD
1249,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD
1250,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD
1251,Postnatal care coverage (% mothers),SH.STA.PNVC.ZS
1252,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS
1253,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP
1254,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP
1255,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY
1256,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC
1257,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC
1258,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC
1259,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
1260,Power outages in firms in a typical month (number),IC.ELC.OUTG
1261,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS
1262,Pregnant women receiving prenatal care of at least four visits (% of pregnant women),SH.STA.ANV4.ZS
1263,"Preprimary education, duration (years)",SE.PRE.DURS
1264,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS
1265,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS
1266,Present value of external debt (current US$),DT.DOD.PVLX.CD
1267,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS
1268,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS
1269,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS
1270,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS
1271,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS
1272,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM
1273,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS
1274,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK
1275,"Prevalence of current tobacco use, females (% of female adults)",SH.PRV.SMOK.FE
1276,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA
1277,Prevalence of hypertension (% of adults ages 30-79),SH.HTN.PREV.ZS
1278,"Prevalence of hypertension, female (% of female adults ages 30-79)",SH.HTN.PREV.FE.ZS
1279,"Prevalence of hypertension, male (% of male adults ages 30-79)",SH.HTN.PREV.MA.ZS
1280,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS
1281,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
1282,Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS
1283,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS
1284,"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS
1285,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS
1286,"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS
1287,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS
1288,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS
1289,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS
1290,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS
1291,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS
1292,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS
1293,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS
1294,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS
1295,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS
1296,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS
1297,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS
1298,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS
1299,Prevalence of syphilis (% of women attending antenatal care),SH.PRG.SYPH.ZS
1300,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
1301,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS
1302,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS
1303,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS
1304,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS
1305,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS
1306,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS
1307,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF
1308,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS
1309,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS
1310,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS
1311,"Primary education, duration (years)",SE.PRM.DURS
1312,"Primary education, pupils",SE.PRM.ENRL
1313,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS
1314,"Primary education, teachers",SE.PRM.TCHR
1315,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS
1316,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS
1317,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD
1318,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD
1319,Primary school age children out-of-school (%),SE.LPV.PRIM.SD
1320,Primary school starting age (years),SE.PRM.AGES
1321,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS
1322,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014
1323,"Probability of dying among adolescents ages 10-14 years, female (per 1,000)",SH.DYN.1014.FE
1324,"Probability of dying among adolescents ages 10-14 years, male (per 1,000)",SH.DYN.1014.MA
1325,"Probability of dying among adolescents ages 10-19 years (per 1,000)",SH.DYN.1019
1326,"Probability of dying among adolescents ages 10-19 years, female (per 1,000)",SH.DYN.1019.FE
1327,"Probability of dying among adolescents ages 10-19 years, male (per 1,000)",SH.DYN.1019.MA
1328,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519
1329,"Probability of dying among adolescents ages 15-19 years, female (per 1,000)",SH.DYN.1519.FE
1330,"Probability of dying among adolescents ages 15-19 years, male (per 1,000)",SH.DYN.1519.MA
1331,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509
1332,"Probability of dying among children ages 5-9 years, female (per 1,000)",SH.DYN.0509.FE
1333,"Probability of dying among children ages 5-9 years, male (per 1,000)",SH.DYN.0509.MA
1334,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024
1335,"Probability of dying among youth ages 20-24 years, female (per 1,000)",SH.DYN.2024.FE
1336,"Probability of dying among youth ages 20-24 years, male (per 1,000)",SH.DYN.2024.MA
1337,Procedures to build a warehouse (number),IC.WRH.PROC
1338,Procedures to register property (number),IC.PRP.PROC
1339,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS
1340,Progression to secondary school (%),SE.SEC.PROG.ZS
1341,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS
1342,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS
1343,Proportion of people living below 50 percent of median income (%),SI.DST.50MD
1344,Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS
1345,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS
1346,Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.NOPR.ZS
1347,Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP1.ZS
1348,Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP2.ZS
1349,Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBPR.ZS
1350,Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT1.ZS
1351,Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT2.ZS
1352,Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),SH.UHC.TOTR.ZS
1353,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS
1354,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS
1355,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
1356,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE
1357,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA
1358,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS
1359,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS
1360,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS
1361,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS
1362,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD
1363,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD
1364,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD
1365,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD
1366,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS
1367,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD
1368,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD
1369,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS
1370,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS
1371,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS
1372,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS
1373,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS
1374,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS
1375,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD
1376,Rail lines (total route-km),IS.RRS.TOTL.KM
1377,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6
1378,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM
1379,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
1380,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS
1381,Ratio of school attendance of orphans to school attendance of non-orphans ages 10-14,SE.ENR.ORPH
1382,Ratio of young literate females to males (% ages 15-24),SE.ADT.1524.LT.FM.ZS
1383,Real effective exchange rate index (2010 = 100),PX.REX.REER
1384,Real interest rate (%),FR.INR.RINR
1385,Refugee population by country or territory of asylum,SM.POP.REFG
1386,Refugee population by country or territory of origin,SM.POP.REFG.OR
1387,Regulatory Quality: Estimate,RQ.EST
1388,Regulatory Quality: Number of Sources,RQ.NO.SRC
1389,Regulatory Quality: Percentile Rank,RQ.PER.RNK
1390,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER
1391,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER
1392,Regulatory Quality: Standard Error,RQ.STD.ERR
1393,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
1394,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
1395,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC
1396,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3
1397,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS
1398,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS
1399,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS
1400,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
1401,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6
1402,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD
1403,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS
1404,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN
